2,0,0,0,0,0,0
0,0,5,0,0,0,0
7,0,0,0,0,0,0
2,0,0,0,0,0,0
0,0,0,2,0,0,0
1,0,3,0,0,3,0
0,2,0,0,0,0,0
1,0,2,0,0,0,0
0,0,0,3,0,0,0
0,0,4,0,0,0,0
2,0,0,0,0,0,0
0,0,0,2,2,0,0
0,0,0,3,0,0,0
5,1,0,0,0,0,0
3,0,0,1,0,0,0
2,0,1,0,0,0,0
2,0,0,0,0,0,0
2,0,1,0,0,0,0
0,0,0,2,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
0,0,0,3,0,0,0
3,0,0,0,0,0,0
0,0,0,3,0,0,0
0,0,0,2,0,0,0
2,0,0,3,1,0,0
2,0,0,0,0,0,0
0,0,0,3,0,0,0
2,0,0,0,0,2,0
0,0,0,3,0,0,0
3,0,0,0,0,1,0
5,0,0,0,1,0,0
0,0,2,0,0,0,0
4,0,1,5,0,2,0
1,4,0,0,0,0,0
0,0,0,0,15,0,0
8,0,0,0,0,0,0
0,0,0,0,0,2,0
4,1,1,0,0,1,0
4,0,0,0,0,0,0
0,0,0,4,0,0,0
0,0,0,191,0,0,0
2,0,0,0,0,0,0
1,0,0,0,0,2,0
2,0,0,2,0,0,0
3,0,0,0,1,0,0
0,0,0,4,0,0,0
0,0,2,0,0,0,0
3,0,0,0,0,0,0
3,0,0,0,0,0,0
3,0,0,0,0,0,0
3,2,0,3,1,1,0
0,2,0,0,0,1,0
3,1,1,0,0,0,0
0,0,0,6,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,1,0
0,0,3,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
3,0,0,0,1,0,0
2,0,0,0,0,0,0
5,0,6,0,0,1,0
0,2,0,0,0,0,0
0,2,0,0,0,0,0
5,0,0,0,0,0,0
0,0,0,3,0,0,0
0,0,0,11,0,0,0
2,0,0,0,0,0,0
10,0,0,0,0,0,0
0,0,0,0,0,3,0
0,2,0,0,0,0,0
4,0,0,0,0,0,0
3,0,0,0,0,0,0
2,0,0,0,0,0,0
0,2,0,0,0,0,0
0,0,3,0,0,0,0
3,0,0,0,0,0,0
2,0,0,0,0,0,0
4,0,3,0,0,0,0
2,0,0,0,0,0,0
0,0,0,3,0,0,0
4,0,1,0,0,1,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
0,2,0,0,0,0,0
0,0,0,0,2,0,0
0,0,4,0,0,0,0
0,0,2,0,0,0,0
4,0,0,0,0,0,0
2,0,0,0,0,0,0
7,0,0,0,0,1,0
0,0,0,3,0,0,0
3,0,0,0,0,0,1
3,0,0,0,0,0,0
2,0,0,0,0,0,0
1,0,5,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
4,0,0,0,0,0,0
2,0,0,0,0,0,0
4,0,0,0,0,0,0
1,2,0,0,0,0,0
2,0,0,0,0,0,0
5,0,0,6,0,2,1
0,0,0,3,0,0,0
0,0,0,3,0,0,0
0,0,0,0,0,2,0
0,0,0,3,0,0,0
2,0,0,0,0,0,0
1,0,0,6,0,0,0
3,0,0,0,0,0,1
3,0,0,0,0,0,0
2,1,0,0,0,1,0
3,0,0,0,0,0,0
0,2,0,0,0,0,0
0,0,0,3,0,0,0
0,0,0,3,0,0,0
10,1,1,9,1,1,0
3,0,0,0,0,0,0
2,2,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,1,0,0,0
0,0,0,3,0,0,0
2,0,0,0,0,0,0
5,0,2,0,0,0,0
2,0,1,20,0,0,0
2,0,0,0,0,0,0
2,0,1,0,0,0,0
3,0,0,0,0,0,0
11,0,1,0,1,3,0
2,0,3,0,0,0,0
2,0,0,0,0,0,0
2,2,0,0,0,0,0
2,0,0,0,0,0,0
1,0,0,110,0,0,3
2,0,0,0,0,1,0
3,0,0,0,0,0,0
1,0,2,0,0,0,0
3,0,0,0,0,0,0
8,1,11,0,0,0,0
1,1,0,2,0,0,0
3,0,0,0,0,0,0
0,0,0,0,2,0,0
0,0,0,0,0,0,2
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,3,1,1,0
2,0,0,0,0,1,0
2,0,0,0,0,0,0
12,0,30,0,0,0,0
0,0,0,4,0,0,0
2,0,0,1,0,1,1
1,0,0,4,0,0,0
2,0,0,0,0,0,0
0,0,0,0,0,0,3
1,5,0,1,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
0,0,0,2,0,0,0
14,0,2,0,0,0,0
3,0,0,0,0,0,0
4,0,3,0,1,1,0
0,0,0,2,0,0,0
0,0,0,20,0,0,0
0,0,0,0,2,0,0
2,1,1,0,0,0,0
5,0,0,0,0,0,0
2,0,0,0,0,0,0
11,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
0,0,0,0,0,3,0
3,0,1,0,0,0,0
2,0,0,0,0,0,0
1,0,0,0,0,2,0
2,0,0,0,0,0,0
0,0,4,0,0,0,0
0,0,0,3,0,0,0
0,0,0,3,0,0,0
5,0,0,8,1,3,0
0,0,0,3,0,0,0
2,0,0,0,0,0,0
4,0,0,0,0,0,0
0,0,3,0,0,0,0
3,0,0,0,0,0,0
0,0,0,6,0,0,0
2,0,0,0,0,0,0
11,0,4,0,0,0,0
2,0,0,0,0,0,0
0,0,4,0,0,0,0
2,0,0,0,0,0,0
1,0,2,0,0,0,0
0,0,0,3,0,0,0
0,0,0,0,0,2,0
1,0,0,6,0,0,0
7,0,15,0,2,0,0
0,0,0,4,0,0,0
3,1,0,0,0,1,0
7,0,2,0,0,0,0
0,0,0,3,0,0,0
6,0,0,0,0,2,0
0,0,0,0,0,2,0
5,0,0,0,0,0,0
2,0,0,0,0,1,1
0,0,0,3,0,0,0
2,0,0,0,0,0,0
2,0,3,0,0,0,0
0,2,0,0,0,0,0
3,0,0,0,0,0,3
0,0,2,0,0,0,0
0,0,0,6,0,0,0
4,0,0,0,0,0,0
4,0,3,0,0,0,0
0,2,0,0,0,0,0
2,2,0,0,0,0,0
4,0,1,0,0,0,0
2,0,0,0,0,1,0
7,0,0,0,0,0,0
2,0,0,0,0,0,0
0,0,0,3,0,0,0
0,0,0,3,0,0,0
3,0,2,0,0,0,0
9,0,0,0,0,0,0
3,0,0,0,0,0,0
3,0,4,0,0,0,0
5,0,0,0,0,0,0
15,12,1,0,0,2,0
2,0,0,0,0,0,0
0,0,0,3,0,0,0
3,0,0,0,0,0,0
0,0,0,4,0,0,0
0,0,0,7,0,0,0
0,0,0,4,0,0,0
3,0,0,0,0,0,0
0,0,0,2,0,0,0
4,0,1,0,0,0,1
0,0,1,0,0,2,0
2,0,0,60,1,0,0
2,0,0,0,0,0,0
0,0,0,3,0,0,0
4,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
7,0,0,0,0,0,0
0,0,2,0,0,0,0
0,0,0,3,0,0,0
2,0,0,1,0,0,0
3,0,0,0,0,0,0
0,0,0,0,0,2,0
3,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
0,0,0,3,0,0,0
5,0,0,0,2,1,1
4,1,0,0,0,0,0
2,1,7,1,0,0,0
8,0,2,0,0,2,0
5,0,0,0,2,0,0
0,0,0,3,0,0,0
3,0,0,0,0,0,0
2,0,0,0,0,0,0
0,0,0,0,0,2,0
3,0,0,0,1,0,0
2,0,0,0,0,0,0
0,0,0,3,0,0,0
3,0,0,0,0,0,0
0,0,0,3,0,0,0
0,2,1,0,0,0,0
0,0,0,0,0,3,0
5,0,7,0,0,0,0
2,0,4,0,0,0,0
2,0,0,0,0,1,0
2,0,0,1,0,0,0
7,0,1,20,0,0,0
0,0,0,0,0,2,0
31,1,3,3,0,1,0
6,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
6,1,0,4,0,0,0
4,0,0,0,0,0,0
1,0,0,2,2,0,0
6,0,0,7,3,0,1
4,0,4,0,0,0,0
0,0,0,2,0,0,0
0,0,3,0,0,0,0
3,0,0,0,0,0,0
0,0,0,0,0,3,0
1,0,2,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,5,0,0,0,0
0,0,3,0,0,0,0
7,1,0,1,0,0,0
3,0,0,0,0,1,0
4,0,0,0,0,0,0
3,0,0,0,0,0,0
0,0,2,0,0,0,0
0,0,2,0,0,0,0
0,0,0,2,0,0,0
2,0,0,0,0,0,0
4,0,1,0,0,0,0
0,2,0,0,0,0,0
1,0,0,3,0,0,0
7,0,6,0,1,0,0
2,0,0,0,0,0,0
2,0,0,0,0,3,0
4,0,0,0,0,0,0
3,0,0,0,0,0,0
2,0,0,0,0,0,0
6,1,0,0,0,1,0
2,0,0,0,0,0,0
2,0,0,0,0,2,1
0,0,0,3,0,0,0
2,0,0,0,1,0,1
0,0,0,0,15,0,2
4,0,1,0,1,0,0
3,1,0,1,0,0,1
2,0,2,0,0,0,0
2,0,0,0,0,0,0
0,0,0,4,0,0,0
1,0,2,0,0,0,0
2,0,0,0,0,0,0
1,0,0,0,0,0,2
2,0,7,0,0,0,0
20,0,14,1,0,1,0
0,0,3,0,0,0,0
2,0,0,1,0,0,0
5,0,0,0,0,0,0
3,0,0,0,18,0,0
4,0,0,0,1,0,0
0,2,0,0,0,0,0
2,0,0,1,0,1,0
1,0,2,0,0,0,0
5,1,0,0,0,1,0
0,0,0,3,0,0,0
3,0,1,0,0,0,0
2,0,0,3,0,0,0
0,0,0,3,0,0,0
0,0,0,3,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,1,0
0,3,0,0,0,0,0
2,0,0,0,0,0,0
4,0,0,0,0,0,0
0,0,0,4,0,0,0
0,0,0,2,0,0,0
3,0,0,1,1,0,0
6,0,2,0,0,5,0
2,0,0,0,0,0,0
28,0,7,0,0,2,0
2,0,3,0,0,0,0
2,0,0,0,0,0,0
0,0,0,3,0,0,0
2,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
2,0,0,0,0,0,0
4,3,1,0,0,1,0
5,0,0,0,0,1,0
3,0,0,0,0,0,0
0,0,0,2,0,0,0
0,0,0,3,0,0,0
0,0,0,0,0,0,3
2,0,0,0,0,0,0
2,0,0,0,0,0,0
0,0,0,3,0,0,0
0,0,2,0,0,0,0
0,0,0,8,0,0,0
2,0,0,0,0,0,0
0,0,3,0,0,0,0
3,0,0,0,0,0,0
2,1,0,0,1,0,0
5,0,0,0,0,0,0
2,0,0,0,0,0,0
0,0,0,3,0,0,0
0,2,0,0,0,0,0
0,0,0,2,0,0,0
3,0,0,0,0,0,0
11,0,0,0,0,0,0
0,2,0,0,0,0,0
0,0,0,3,0,0,0
0,2,0,0,0,0,0
13,0,0,0,0,1,0
0,0,3,0,0,0,0
0,0,0,3,0,0,0
0,2,0,0,0,0,0
0,0,0,3,0,0,0
0,0,2,0,0,0,0
5,1,0,0,0,0,0
7,0,0,0,0,0,0
2,0,0,0,0,0,0
0,0,0,4,0,0,0
1,1,0,0,0,2,0
3,0,1,0,0,6,0
2,0,0,0,0,0,0
4,0,0,0,1,0,1
0,0,0,10,0,0,0
0,0,4,0,0,0,0
3,0,0,0,0,0,0
5,0,0,0,0,0,0
2,0,0,0,0,0,0
5,0,0,0,0,0,0
1,0,1,4,0,0,0
0,0,3,0,0,0,0
0,0,0,0,15,0,0
0,0,2,0,0,0,0
1,2,0,0,0,0,0
2,1,0,0,0,0,1
0,2,0,0,0,0,0
5,0,0,0,0,0,0
0,0,0,0,2,0,0
5,0,0,0,0,0,0
0,0,0,2,0,0,0
6,0,0,0,0,0,0
3,0,0,0,0,0,0
2,0,0,0,0,1,0
0,0,2,0,0,0,0
3,0,2,0,0,0,0
2,0,0,3,1,0,0
0,0,0,3,0,0,0
2,0,0,0,0,1,0
1,2,0,0,0,0,0
6,1,0,5,0,1,0
9,1,1,7,2,0,0
0,0,0,3,0,0,0
0,0,0,2,0,0,0
0,0,0,0,0,6,0
23,1,0,0,2,2,0
0,2,2,0,0,0,0
0,0,3,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
1,0,0,113,3,2,0
2,0,0,0,0,0,0
2,0,1,0,1,0,0
3,0,0,0,0,0,0
3,1,0,0,0,0,0
5,0,0,0,0,0,0
7,0,0,0,2,0,0
2,0,0,0,0,0,0
0,0,0,0,1,2,0
0,2,0,0,0,0,0
0,2,0,0,0,0,0
0,0,0,3,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
6,0,0,0,0,0,0
5,0,1,0,0,0,0
2,0,0,0,0,0,0
0,0,2,0,0,0,0
0,0,0,2,0,0,0
2,0,0,0,0,0,0
0,0,0,0,4,0,0
0,0,0,3,0,0,0
0,0,0,0,0,2,0
4,0,0,21,0,1,0
5,0,0,0,0,0,0
1,0,4,2,0,1,0
0,0,0,3,0,0,0
2,0,1,0,0,0,0
2,0,0,2,0,1,5
5,0,0,0,0,0,0
4,1,0,0,0,0,0
3,0,0,0,0,0,0
3,0,0,0,0,0,0
3,0,4,0,0,1,0
10,0,0,0,0,0,0
5,0,0,0,0,0,0
0,0,0,3,0,0,0
2,0,0,0,0,0,0
0,0,8,0,0,0,0
1,0,0,0,3,0,0
2,0,3,0,0,0,0
2,0,1,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,2,0,0
2,0,0,0,0,0,0
0,0,0,20,0,0,0
3,0,0,0,0,0,0
0,0,0,3,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
3,0,0,0,0,0,0
3,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,3,0,0,0,0
2,0,0,0,0,0,0
0,0,0,0,0,2,0
0,0,0,90,0,0,0
7,0,0,0,0,0,0
2,0,0,0,0,0,0
7,0,1,8,0,2,1
11,0,1,0,0,0,0
5,0,0,0,0,0,0
3,0,0,0,0,0,0
1,0,0,3,0,0,0
0,0,2,0,0,0,0
2,0,0,0,0,0,0
0,0,0,3,0,0,0
2,0,0,0,0,0,0
4,0,0,0,0,0,0
0,0,0,2,0,0,0
2,0,0,1,1,0,1
5,0,0,0,0,0,0
0,0,0,0,2,0,0
17,0,0,0,0,0,0
2,0,0,0,0,0,0
4,0,0,0,0,0,0
2,1,0,5,0,0,0
2,0,0,0,1,0,0
0,0,0,0,0,0,2
0,0,0,6,0,0,0
2,0,0,0,0,2,0
7,0,0,0,0,0,0
0,0,3,0,1,0,0
7,0,1,0,0,0,0
4,0,0,0,0,0,0
2,0,0,0,0,0,0
0,0,2,0,0,0,0
4,1,0,0,0,0,0
0,0,0,3,0,0,0
1,0,0,0,0,3,0
0,0,2,0,0,0,0
2,0,0,0,0,0,0
5,0,0,0,0,0,0
0,0,9,0,0,0,0
0,0,0,0,15,0,0
2,0,0,0,0,0,0
0,0,2,0,0,0,0
0,0,2,0,0,0,0
0,0,0,90,0,0,0
4,6,0,1,0,0,0
2,0,0,0,0,0,0
8,1,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
0,0,0,3,0,0,0
0,0,0,3,0,0,0
3,0,0,2,1,0,0
3,0,0,0,0,0,0
0,0,2,0,0,0,0
1,0,2,0,0,0,0
2,0,0,0,0,0,0
0,0,0,0,0,3,0
0,1,2,0,0,0,0
4,0,0,0,0,1,0
0,0,0,4,0,0,0
2,0,0,0,0,0,0
11,3,4,0,0,0,0
3,0,0,0,0,0,0
0,0,6,0,0,0,0
1,0,0,2,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
0,0,0,3,0,0,0
0,0,2,0,0,0,0
3,0,0,0,0,0,0
0,0,0,0,0,0,3
1,0,2,0,0,0,0
2,0,0,0,4,0,0
3,0,0,0,0,0,0
2,0,0,0,0,0,0
5,0,1,0,0,0,0
0,4,0,0,0,0,0
1,0,2,0,0,0,0
4,0,0,0,0,1,0
0,0,0,0,15,0,0
0,0,0,3,0,0,0
7,0,3,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
0,0,7,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
0,0,3,0,0,0,0
3,0,0,0,0,0,0
2,0,0,0,0,0,0
0,2,0,0,0,0,0
4,0,0,0,1,0,0
0,2,0,0,0,0,0
4,0,0,0,0,0,0
6,0,1,0,2,1,4
0,0,0,3,0,0,0
0,0,3,0,2,1,0
0,0,3,0,0,0,0
0,0,0,3,0,0,0
0,0,1,4,0,0,0
25,1,0,25,3,1,0
3,1,0,3,0,0,0
2,0,0,0,0,0,0
4,0,0,1,0,0,0
4,0,0,0,0,0,0
4,1,0,0,0,0,2
9,0,5,0,0,5,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
3,0,0,0,0,0,0
6,3,2,0,0,0,1
0,0,0,3,0,0,0
2,0,0,0,0,0,0
0,2,0,0,0,0,0
5,0,0,0,0,0,0
4,0,0,0,0,0,0
2,0,0,0,0,0,0
5,0,0,0,1,0,1
0,0,0,0,2,0,0
0,0,2,0,0,0,0
77,4,0,0,0,0,0
0,0,2,0,0,0,0
3,0,0,3,0,0,0
5,0,0,0,1,0,0
0,0,0,20,0,0,0
2,0,0,0,0,0,0
4,0,0,0,0,0,0
3,0,0,0,0,0,0
8,0,4,0,1,0,0
2,0,0,0,0,0,0
51,0,17,0,2,0,0
6,0,0,0,0,0,0
0,0,0,0,0,2,0
12,0,5,0,0,2,0
0,0,0,24,0,0,0
1,0,2,0,0,0,0
1,2,0,0,0,0,0
2,0,0,0,0,0,0
2,0,1,1,0,0,0
0,2,0,0,0,0,0
0,2,0,0,0,0,0
0,0,2,0,0,0,0
1,5,0,8,1,0,0
0,0,2,0,0,0,0
5,0,6,0,0,0,0
5,0,1,0,0,0,0
6,0,0,0,0,1,0
0,0,2,0,0,0,0
0,0,0,0,30,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
0,0,0,6,0,0,0
2,0,0,0,0,0,0
0,0,0,2,0,0,0
3,0,0,20,0,0,0
5,0,0,13,2,0,0
2,0,0,0,0,1,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
0,0,0,7,0,0,0
0,0,3,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,1,0
7,0,0,1,0,0,0
0,1,0,0,0,2,0
0,0,0,2,0,0,0
2,0,0,3,0,0,0
0,0,2,0,0,0,0
5,0,0,0,0,0,0
2,0,0,0,0,0,0
0,1,0,0,0,2,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
0,0,3,0,0,0,0
3,0,0,0,0,0,0
2,0,0,0,0,0,0
12,1,4,0,0,0,0
0,0,0,0,0,4,0
2,0,0,0,0,0,0
2,0,1,0,0,0,0
0,0,0,3,0,0,0
0,0,0,0,0,3,0
0,0,2,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
2,0,1,0,0,0,0
0,0,7,0,0,0,0
3,0,0,1,3,0,0
2,0,0,0,0,0,0
0,0,0,130,0,0,0
4,2,2,0,0,0,0
0,0,0,4,0,0,0
4,0,0,0,0,0,0
0,0,0,3,0,0,0
0,2,0,1,0,0,0
0,0,0,3,0,0,0
0,0,0,0,0,2,0
3,0,0,0,0,0,0
0,3,0,0,0,0,0
3,0,0,0,0,0,0
2,0,0,0,1,1,0
0,0,0,3,0,0,0
0,0,0,20,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
